datetime,open,high,low,close,volume
2022-04-15 03:00:00,42.99,43.269,41.33,42.301,10104.7
2022-04-15 04:00:00,42.28,42.388,42.058,42.136,2803.1
2022-04-15 05:00:00,42.103,42.215,41.745,41.875,3885.5
2022-04-15 06:00:00,41.897,42.021,41.704,41.737,2117.4
2022-04-15 07:00:00,41.783,42.658,41.701,42.36,12673.6
2022-04-15 08:00:00,42.388,42.51,42.13,42.309,4905.4
2022-04-15 09:00:00,42.337,42.625,41.893,41.98,6038.3
2022-04-15 10:00:00,41.985,42.68,41.937,42.425,13794.5
2022-04-15 11:00:00,42.425,42.829,42.154,42.352,16969.6
2022-04-15 12:00:00,42.327,42.745,42.317,42.46,10355.1
2022-04-15 13:00:00,42.461,42.654,42.296,42.375,6339.2
2022-04-15 14:00:00,42.373,42.905,42.24,42.532,5317.0
2022-04-15 15:00:00,42.502,43.147,42.502,42.684,11023.6
2022-04-15 16:00:00,42.659,42.659,42.162,42.598,7549.1
2022-04-15 17:00:00,42.61,42.808,42.344,42.45,10120.1
2022-04-15 18:00:00,42.446,42.587,42.328,42.388,4813.0
2022-04-15 19:00:00,42.414,42.547,42.377,42.384,1587.8
2022-04-15 20:00:00,42.385,42.61,42.343,42.579,2837.9
2022-04-15 21:00:00,42.574,42.739,42.409,42.434,4151.4
2022-04-15 22:00:00,42.434,42.753,42.329,42.656,7352.0
2022-04-15 23:00:00,42.659,42.777,42.4,42.7,11237.9
2022-04-16 00:00:00,42.7,42.79,42.48,42.702,8742.3
2022-04-16 01:00:00,42.69,42.87,42.57,42.749,8043.2
2022-04-16 02:00:00,42.749,43.098,42.684,42.837,11925.4
2022-04-16 03:00:00,42.837,43.051,42.744,42.928,6667.2
2022-04-16 04:00:00,42.93,43.018,42.8,42.958,8536.7
2022-04-16 05:00:00,42.961,42.984,42.737,42.834,8506.1
2022-04-16 06:00:00,42.83,42.915,42.759,42.855,5889.0
2022-04-16 07:00:00,42.855,42.959,42.675,42.782,11180.9
2022-04-16 08:00:00,42.786,42.839,42.704,42.778,3072.9
2022-04-16 09:00:00,42.777,42.834,42.692,42.808,2631.6
2022-04-16 10:00:00,42.794,42.888,42.711,42.877,3710.4
2022-04-16 11:00:00,42.86,42.904,42.726,42.78,3269.0
2022-04-16 12:00:00,42.784,42.873,42.731,42.848,4472.1
2022-04-16 13:00:00,42.848,42.868,42.505,42.636,7653.1
2022-04-16 14:00:00,42.636,42.699,42.556,42.674,4258.9
2022-04-16 15:00:00,42.681,42.81,42.305,42.487,11160.3
2022-04-16 16:00:00,42.5,42.5,41.516,41.665,26557.8
2022-04-16 17:00:00,41.639,41.736,41.338,41.423,11757.8
2022-04-16 18:00:00,41.422,41.608,41.23,41.457,7049.9
2022-04-16 19:00:00,41.457,41.522,41.271,41.408,5109.6
2022-04-16 20:00:00,41.387,41.66,41.328,41.583,7417.4
2022-04-16 21:00:00,41.554,41.773,41.507,41.746,5581.0
2022-04-16 22:00:00,41.746,42.026,41.745,41.776,6954.7
2022-04-16 23:00:00,41.795,41.917,41.759,41.8,3380.2
2022-04-17 00:00:00,41.8,41.959,41.694,41.902,4980.8
2022-04-17 01:00:00,41.9,41.929,41.809,41.871,2253.9
2022-04-17 02:00:00,41.895,41.9,41.585,41.677,4222.8
2022-04-17 03:00:00,41.686,41.814,41.62,41.777,2341.2
2022-04-17 04:00:00,41.777,42.014,41.742,41.938,3918.6
2022-04-17 05:00:00,41.934,42.079,41.878,42.04,4052.5
2022-04-17 06:00:00,42.04,42.048,41.945,41.993,2347.5
2022-04-17 07:00:00,41.967,42.327,41.913,42.151,5808.7
2022-04-17 08:00:00,42.148,42.728,42.148,42.6,15013.7
2022-04-17 09:00:00,42.6,43.956,42.597,43.837,43284.9
2022-04-17 10:00:00,43.889,45.337,43.787,44.951,214722.1
2022-04-17 11:00:00,44.981,46.245,44.835,45.972,353830.6
2022-04-17 12:00:00,45.972,47.35,45.65,47.073,520161.0
2022-04-17 13:00:00,47.107,48.134,46.018,47.678,590638.8
2022-04-17 14:00:00,47.678,48.5,47.064,47.657,541806.8
2022-04-17 15:00:00,47.659,47.699,47.05,47.696,318130.5
2022-04-17 16:00:00,47.696,47.75,46.978,47.237,157127.8
2022-04-17 17:00:00,47.24,47.378,46.6,46.872,170331.1
2022-04-17 18:00:00,46.871,47.08,46.52,46.765,143134.8
2022-04-17 19:00:00,46.779,46.986,46.432,46.717,103952.8
2022-04-17 20:00:00,46.726,46.73,45.857,45.998,148908.6
2022-04-17 21:00:00,46.0,46.11,45.66,45.724,110822.9
2022-04-17 22:00:00,45.71,45.742,45.133,45.162,146611.4
2022-04-17 23:00:00,45.17,45.187,44.71,44.835,137097.0
2022-04-18 00:00:00,44.834,44.84,44.005,44.352,178958.8
2022-04-18 01:00:00,44.352,44.37,43.5,43.622,166242.9
2022-04-18 02:00:00,43.599,43.639,43.206,43.32,109701.7
2022-04-18 03:00:00,43.306,43.355,42.698,42.768,151432.5
2022-04-18 04:00:00,42.775,42.9,41.0,41.246,350105.1
2022-04-18 05:00:00,41.24,41.361,40.691,41.097,193197.0
2022-04-18 06:00:00,41.095,41.467,40.412,40.573,180574.1
2022-04-18 07:00:00,40.575,40.887,40.155,40.473,130163.9
2022-04-18 08:00:00,40.473,41.002,40.276,40.512,111750.0
2022-04-18 09:00:00,40.521,41.0,40.468,40.909,69643.2
2022-04-18 10:00:00,40.907,41.191,40.842,40.996,77603.2
2022-04-18 11:00:00,41.003,41.399,41.003,41.16,71340.6
2022-04-18 12:00:00,41.165,42.026,41.164,41.972,123365.5
2022-04-18 13:00:00,41.958,42.181,41.6,41.823,137872.1
2022-04-18 14:00:00,41.825,42.092,41.601,41.754,79788.5
2022-04-18 15:00:00,41.76,41.826,41.353,41.71,68568.1
2022-04-18 16:00:00,41.714,42.116,41.383,41.954,74012.0
2022-04-18 17:00:00,41.946,42.837,41.946,42.76,101598.7
2022-04-18 18:00:00,42.779,43.273,42.7,43.1,99923.1
2022-04-18 19:00:00,43.109,43.178,42.651,42.95,47759.9
2022-04-18 20:00:00,42.976,43.273,42.935,42.962,40625.9
2022-04-18 21:00:00,42.964,43.468,42.964,43.285,28159.9
2022-04-18 22:00:00,43.286,43.479,43.095,43.469,22765.2
2022-04-18 23:00:00,43.469,43.524,43.25,43.377,26185.9
2022-04-19 00:00:00,43.364,43.759,43.211,43.382,33490.2
2022-04-19 01:00:00,43.371,43.449,43.0,43.065,35926.4
2022-04-19 02:00:00,43.065,43.129,42.883,42.92,27520.4
2022-04-19 03:00:00,42.922,43.349,42.906,43.175,20666.9
2022-04-19 04:00:00,43.178,43.392,43.128,43.366,9468.5
2022-04-19 05:00:00,43.372,43.401,43.093,43.11,12040.5
2022-04-19 06:00:00,43.11,43.276,43.088,43.129,9105.7
2022-04-19 07:00:00,43.12,43.24,42.912,43.091,18734.0
2022-04-19 08:00:00,43.092,43.3,43.038,43.086,14729.6
2022-04-19 09:00:00,43.086,43.162,42.822,43.098,21484.2
2022-04-19 10:00:00,43.097,43.349,43.054,43.278,15935.1
2022-04-19 11:00:00,43.279,43.461,42.994,43.073,30863.3
2022-04-19 12:00:00,43.073,43.435,43.0,43.241,24024.1
2022-04-19 13:00:00,43.238,43.653,43.124,43.607,28595.8
2022-04-19 14:00:00,43.616,43.874,43.544,43.766,43140.6
2022-04-19 15:00:00,43.772,43.977,43.446,43.508,32792.5
2022-04-19 16:00:00,43.528,43.733,43.235,43.396,26994.1
2022-04-19 17:00:00,43.409,43.449,43.119,43.343,15196.9
2022-04-19 18:00:00,43.333,43.519,43.285,43.419,9534.1
2022-04-19 19:00:00,43.419,43.588,43.375,43.49,6790.7
2022-04-19 20:00:00,43.484,43.484,43.243,43.361,7811.9
2022-04-19 21:00:00,43.361,43.438,43.294,43.384,5413.1
